title,link,price_now,location,discount_price,discount_percent,img_link
"Dell Inspiron 5370 - Intel Core i5 8250U - 4GB - 256GB SSD - AMD Radeon 2GB - Windows 10 Home SL - 13,3"" -  Silver ",https://www.lazada.co.id/products/dell-inspiron-5370-intel-core-i5-8250u-4gb-256gb-ssd-amd-radeon-2gb-windows-10-home-sl-133-silver-i173367625-s204701997.html?search=1,Rp12.000.000,Jawa Timur,,,False
Asus ROG Zephyrus G GA502DU-R76601T [ 8GB/ 512GB NVMe/ GTX1660Ti 6GB/ Win10 ] Black,https://www.lazada.co.id/products/asus-rog-zephyrus-g-ga502du-r76601t-8gb-512gb-nvme-gtx1660ti-6gb-win10-black-i568480097-s805506767.html?search=1,Rp19.999.000,North Sumatra,,,False
ASUS X555QA-DM201T- AMD A12 9720P-4GB-1TB-AMD RADEON R7-15.6-WIN10-Black,https://www.lazada.co.id/products/asus-x555qa-dm201t-amd-a12-9720p-4gb-1tb-amd-radeon-r7-156-win10-black-i412411856-s459161455.html?search=1,Rp5.299.000,DKI Jakarta,Rp6.199.000,-15%,False
Promo Premium Kulit PU Lembut A5 Tas Laptop Portabel Buku Jurnal Notepad Bisnis,https://www.lazada.co.id/products/promo-premium-kulit-pu-lembut-a5-tas-laptop-portabel-buku-jurnal-notepad-bisnis-i457046642-s547810019.html?search=1,Rp102.000,Tiongkok,Rp156.923,-35%,False
ASUS A442UR -INTEL CORE i5 8250U-4GB RAM- 1TB HDD- VGA GT930MX 2GB - WINDOWS 10 -14.0 HD RESMI,https://www.lazada.co.id/products/asus-a442ur-intel-core-i5-8250u-4gb-ram-1tb-hdd-vga-gt930mx-2gb-windows-10-140-hd-resmi-i151688450-s170501750.html?search=1,Rp8.199.000,DKI Jakarta,,,False
"Notebook ASUS E402WA - AMD E2-6110 / 4GB / 500GB / 14""/ Win 10 / Black",https://www.lazada.co.id/products/notebook-asus-e402wa-amd-e2-6110-4gb-500gb-14-win-10-black-i496042500-s622020574.html?search=1,Rp3.750.000,North Sumatra,Rp3.999.000,-6%,False
Asus Tuf Gaming Fx505Ge - I5T61T [ Core  i5 - 8300/ 8GB/ 1TB Hdd/ GTX1050Ti 4GB/ Win10 ] Gun Metal,https://www.lazada.co.id/products/asus-tuf-gaming-fx505ge-i5t61t-core-i5-8300-8gb-1tb-hdd-gtx1050ti-4gb-win10-gun-metal-i422867131-s479368132.html?search=1,Rp12.999.000,North Sumatra,Rp14.999.000,-13%,False
HP 14-CM0071AU Notebook - Black [AMD E2-9000e/ 4GB/ 1TB/ 14 Inch - No ODD/ Windows 10],https://www.lazada.co.id/products/hp-14-cm0071au-notebook-black-amd-e2-9000e-4gb-1tb-14-inch-no-odd-windows-10-i567544613-s803646818.html?search=1,Rp3.475.000,DKI Jakarta,,,False
10.1 Inch 1280 x 800 IPS 3G Phone Call Android 5.1 MTK6582 Quad Core 2G RAM 32GB ROM-SILVER,https://www.lazada.co.id/products/101-inch-1280-x-800-ips-3g-phone-call-android-51-mtk6582-quad-core-2g-ram-32gb-rom-silver-i417280161-s468758492.html?search=1,Rp2.111.741,Tiongkok,Rp3.414.795,-38%,False
"Lenovo Ideapad 320 RESMI ( Intel Core i3-6006U/4GB DDR4/1TB/Intel HD Graphics/14""/DOS )",https://www.lazada.co.id/products/lenovo-ideapad-320-resmi-intel-core-i3-6006u4gb-ddr41tbintel-hd-graphics14dos-i133196694-s146816091.html?search=1,Rp5.800.000,DKI Jakarta,,,False
Terbaik Penjual 7 Inci TFT Layar LCD Ganda Inti Anak Tablet Komputer PC 8G untuk Android,https://www.lazada.co.id/products/terbaik-penjual-7-inci-tft-layar-lcd-ganda-inti-anak-tablet-komputer-pc-8g-untuk-android-i467526693-s570166608.html?search=1,Rp611.500,Tiongkok,Rp940.769,-35%,False
"Dell - Notebook  Vostro 3468 - 14"" - Intel Core i3-7100U- 4GB -  1TB - Black - Include Kaspersky Anti Virus 6bln",https://www.lazada.co.id/products/dell-notebook-vostro-3468-14-intel-core-i3-7100u-4gb-1tb-black-include-kaspersky-anti-virus-6bln-i102160249-s102468503.html?search=1,Rp6.300.000,DKI Jakarta,,,False
Penjual Terbaik 7 Inci TFT Layar LCD Ganda Inti Anak Tablet Komputer PC 8G untuk Android,https://www.lazada.co.id/products/penjual-terbaik-7-inci-tft-layar-lcd-ganda-inti-anak-tablet-komputer-pc-8g-untuk-android-i427481040-s492285454.html?search=1,Rp556.400,Tiongkok,Rp830.448,-33%,False
Gila Dijual Premium Kulit PU Lembut A5 Tas Laptop Portabel Buku Jurnal Notepad Bisnis,https://www.lazada.co.id/products/gila-dijual-premium-kulit-pu-lembut-a5-tas-laptop-portabel-buku-jurnal-notepad-bisnis-i443748474-s525237683.html?search=1,Rp89.100,Tiongkok,Rp137.077,-35%,False
Notebook Murah Asus  A455LF Core i3,https://www.lazada.co.id/products/notebook-murah-asus-a455lf-core-i3-i104107882-s104715085.html?search=1,Rp6.160.000,Jawa Barat,Rp6.200.000,-1%,False
Lenovo Ideapad 330-15IKB | 7th Gen Intel I3 7100U | 4GB RAM | 1TB HDD | 15.6 Inch HD LED | DOS,https://www.lazada.co.id/products/lenovo-ideapad-330-15ikb-7th-gen-intel-i3-7100u-4gb-ram-1tb-hdd-156-inch-hd-led-dos-i125436847-s131658921.html?search=1,Rp5.370.000,Jawa Timur,Rp5.999.000,-10%,False
"ACER Swift 3 Acer Day Edition (SF314-54G) | Core i5-8250 1.6Ghz | 4GB | 1TB | Nvidia MX150 2GB | Windows 10 | 14""",https://www.lazada.co.id/products/acer-swift-3-acer-day-edition-sf314-54g-core-i5-8250-16ghz-4gb-1tb-nvidia-mx150-2gb-windows-10-14-i401829445-s442504472.html?search=1,Rp9.238.350,Jawa Timur,Rp9.800.000,-6%,False
Acer-Predator 17' G9-792- Core I7-6700Hq -Windows 10-Black,https://www.lazada.co.id/products/acer-predator-17-g9-792-core-i7-6700hq-windows-10-black-i7798858-s9924053.html?search=1,Rp31.999.000,DKI Jakarta,,,False
HP OMEN 15-ce501TX Black,https://www.lazada.co.id/products/hp-omen-15-ce501tx-black-i344003670-s357291858.html?search=1,Rp17.950.000,Indonesia,,,False
ASUS A407UA - BV390T Grey - Core i3-7020U 4GB 256GB SSD 14in HD W10,https://www.lazada.co.id/products/asus-a407ua-bv390t-grey-core-i3-7020u-4gb-256gb-ssd-14in-hd-w10-i510144427-s675230939.html?search=1,Rp6.070.000,DKI Jakarta,Rp6.500.000,-7%,False
"HP 15-DB0009AU Notebook - Black [Ryzen3 2200U/4GB/1TB/15.6""/Win10]",https://www.lazada.co.id/products/hp-15-db0009au-notebook-black-ryzen3-2200u4gb1tb156win10-i391889732-s428638079.html?search=1,Rp5.599.000,DKI Jakarta,Rp5.749.000,-3%,False
Mechanische Tastatur Metall Beleuchtet Gaming Keyboard Für Cyber Cafe Game Study,https://www.lazada.co.id/products/mechanische-tastatur-metall-beleuchtet-gaming-keyboard-fr-cyber-cafe-game-study-i395729614-s434059336.html?search=1,Rp357.000,Tiongkok,,,False
HP ElitePad 900 G1 - Intel Atom Z2760 - 2GB RAM - 32GB EMMC - 10.1 WXGA LED - Windows 8.1 - FREE Flashdisk 32GB Toshiba,https://www.lazada.co.id/products/hp-elitepad-900-g1-intel-atom-z2760-2gb-ram-32gb-emmc-101-wxga-led-windows-81-free-flashdisk-32gb-toshiba-i165366146-s192026512.html?search=1,Rp1.994.000,Jawa Timur,Rp3.200.000,-38%,False
Acer Aspire E5-475G-73A3/GR CORE i7 ,https://www.lazada.co.id/products/acer-aspire-e5-475g-73a3gr-core-i7-i145841243-s160648797.html?search=1,Rp8.789.000,Jawa Timur,,,False
ASUS TUF GAMING FX505GD-I7501T - i7-8750H-8GB-1TB-GTX1050-15.6FHD-W10,https://www.lazada.co.id/products/asus-tuf-gaming-fx505gd-i7501t-i7-8750h-8gb-1tb-gtx1050-156fhd-w10-i462914515-s801816364.html?search=1,Rp14.189.000,DKI Jakarta,Rp14.789.000,-4%,False
"HP ElitePad 900 G1 - Laptop - tablet Windows 8.1 - Intel z2760 - Netbook 10"" Touchscreen - Ram 2GB - EMMC 32GB - Layar Bisa dilepas - Bergaransi",https://www.lazada.co.id/products/hp-elitepad-900-g1-laptop-tablet-windows-81-intel-z2760-netbook-10-touchscreen-ram-2gb-emmc-32gb-layar-bisa-dilepas-bergaransi-i160141442-s182044922.html?search=1,Rp1.994.900,Jawa Timur,Rp2.602.000,-23%,False
HP14-BP030TX Intel Core i7-7500U White,https://www.lazada.co.id/products/hp14-bp030tx-intel-core-i7-7500u-white-i144306227-s158482978.html?search=1,Rp9.718.750,DKI Jakarta,,,False
Laptop 2in1 HP ELITEPAD 900 G1 - 10.1 Inch Touchscreen 2-In1 Laptop &Tablet Combo - Windows 8.1 - Intel Atom Z2760 - 2GB RAM - 32GB EMMC,https://www.lazada.co.id/products/laptop-2in1-hp-elitepad-900-g1-101-inch-touchscreen-2-in1-laptop-tablet-combo-windows-81-intel-atom-z2760-2gb-ram-32gb-emmc-i169784336-s199438009.html?search=1,Rp1.995.010,Jawa Timur,Rp3.199.999,-38%,https://id-test-11.slatic.net/p/2/laptop-2in1-hp-elitepad-900-g1-101-inch-touchscreen-2-in1-laptop-amptablet-combo-windows-81-intel-atom-z2760-2gb-ram-32gb-emmc-2611-74955538-8a1c1f06b50362ec5e318c2c36404975-catalog_233.jpg
Lenovo IP320-14AST,https://www.lazada.co.id/products/lenovo-ip320-14ast-i158822262-s180178046.html?search=1,Rp3.600.000,Indonesia,,,False
Gila Dijual Mingguan Bulan Planner Manis Notebook Jadwal Harian Jurnal Buku Agenda Harian Anak,https://www.lazada.co.id/products/gila-dijual-mingguan-bulan-planner-manis-notebook-jadwal-harian-jurnal-buku-agenda-harian-anak-i450036350-s533956932.html?search=1,Rp175.200,Tiongkok,Rp269.538,-35%,False
MSI Notebook PS42 8RB-436ID (Ci5-8250U/8GB DDR4/256GB SSD/MX150 2GB/W10H/2YR),https://www.lazada.co.id/products/msi-notebook-ps42-8rb-436id-ci5-8250u8gb-ddr4256gb-ssdmx150-2gbw10h2yr-i430873670-s501774326.html?search=1,Rp14.499.000,DKI Jakarta,,,False
Laptop Gaming Asus x550z,https://www.lazada.co.id/products/laptop-gaming-asus-x550z-i144759672-s158999662.html?search=1,Rp5.850.000,Indonesia,,,https://id-test-11.slatic.net/p/2/laptop-gaming-asus-x550z-3016-88444745-43b9f52d115eea2a73f459cce558990e-catalog_233.jpg
7 ''Putih 16G A33 Quad Core Dual Kamera Google Android 4.4 HD Tablet PC Wifi Inggris,https://www.lazada.co.id/products/7-putih-16g-a33-quad-core-dual-kamera-google-android-44-hd-tablet-pc-wifi-inggris-i407526660-s450575093.html?search=1,Rp661.000,Tiongkok,Rp854.000,-23%,False
"HP 14s-cf0045TX Gold (i5-8250U/4GB/1TB/Radeon M520-2GB/14""/Win10) Slim Design",https://www.lazada.co.id/products/hp-14s-cf0045tx-gold-i5-8250u4gb1tbradeon-m520-2gb14win10-slim-design-i503418218-s643970217.html?search=1,Rp7.695.000,DKI Jakarta,Rp8.999.000,-14%,False
UltraBook Acer Aspire R14 TouchScreen Intel Core i5,https://www.lazada.co.id/products/ultrabook-acer-aspire-r14-touchscreen-intel-core-i5-i108076010-s109577995.html?search=1,Rp7.200.000,Riau Islands,,,False
PROMO Acer Aspire E5-475-36JG GR RAM 4GB PROCESSOR I3-6006 RAM 4GB DDR4 BONUS TAS LAPTOP + FREE ASURANSI,https://www.lazada.co.id/products/promo-acer-aspire-e5-475-36jg-gr-ram-4gb-processor-i3-6006-ram-4gb-ddr4-bonus-tas-laptop-free-asuransi-i121786772-s127303097.html?search=1,Rp5.294.200,Jawa Timur,Rp7.000.000,-24%,False
HP ELITEPAD 900 G1 - 10.1 Inch Touchscreen Laptop 2-In1 - Windows 8.1 - Intel Atom Z2760 - 2GB RAM - 32GB EMMC  ,https://www.lazada.co.id/products/hp-elitepad-900-g1-101-inch-touchscreen-laptop-2-in1-windows-81-intel-atom-z2760-2gb-ram-32gb-emmc-i406186134-s448498289.html?search=1,Rp1.994.910,Jawa Timur,Rp2.990.000,-33%,False
Asus ROG STRIX GL553VE-FY117T With Intel Core i7-7700HQ Nvidia GTX1050Ti 4GB DDR5 16GB RAM DDR4 1TB HDD + 256 SSD + Windows 10 + Free Panasonic Headphone + Asus Rog Special Backpack Garansi Resmi 2 Tahun,https://www.lazada.co.id/products/asus-rog-strix-gl553ve-fy117t-with-intel-core-i7-7700hq-nvidia-gtx1050ti-4gb-ddr5-16gb-ram-ddr4-1tb-hdd-256-ssd-windows-10-free-panasonic-headphone-asus-rog-special-backpack-garansi-resmi-2-tahun-i119244473-s124295965.html?search=1,Rp19.989.000,Indonesia,Rp20.299.000,-2%,False
Dell Inspiron 3467 Core i3-7020/RAM 4GB/HDD 1TB/GARANSI RESMI-Hitam,https://www.lazada.co.id/products/dell-inspiron-3467-core-i3-7020ram-4gbhdd-1tbgaransi-resmi-hitam-i165597687-s192768552.html?search=1,Rp5.999.000,Jawa Timur,,,False
Asus E203NAH-FD012T Notebook [Intel N3350/ 2GB/ 500GB/ Win 10],https://www.lazada.co.id/products/asus-e203nah-fd012t-notebook-intel-n3350-2gb-500gb-win-10-i416725757-s468162130.html?search=1,Rp3.636.000,DKI Jakarta,,,False
Gila Dijual untuk Apple Magic Trackpad Touchpad Elastis dan Tahan Debu Pelindung Lengan,https://www.lazada.co.id/products/gila-dijual-untuk-apple-magic-trackpad-touchpad-elastis-dan-tahan-debu-pelindung-lengan-i443809035-s525279820.html?search=1,Rp52.600,Tiongkok,Rp80.923,-35%,False
Promo Mikrofon Filter Shockproof Desktop Rakitan Dudukan Tripod Holder untuk Karaoke,https://www.lazada.co.id/products/promo-mikrofon-filter-shockproof-desktop-rakitan-dudukan-tripod-holder-untuk-karaoke-i472432830-s577886732.html?search=1,Rp113.000,Tiongkok,Rp173.846,-35%,False
Crazy Deal Mikrofon Filter Shockproof Desktop Rakitan Dudukan Tripod Holder untuk Karaoke,https://www.lazada.co.id/products/crazy-deal-mikrofon-filter-shockproof-desktop-rakitan-dudukan-tripod-holder-untuk-karaoke-i466840458-s567160427.html?search=1,Rp115.500,,Rp177.692,-35%,False
Asus TUF FX505GE-I5T61T 15.6 Inch Slim Bezel Core i5 8300H 8GB RAM 1TB HDD GTX 1050TI 4GB Win 10 + Free GMX Shoes + Backpack,https://www.lazada.co.id/products/asus-tuf-fx505ge-i5t61t-156-inch-slim-bezel-core-i5-8300h-8gb-ram-1tb-hdd-gtx-1050ti-4gb-win-10-free-gmx-shoes-backpack-i117862395-s525025456.html?search=1,Rp14.199.000,Indonesia,Rp14.899.000,-5%,False
Gila Portabel Mini Hard Cover Buku Catatan Spiral Rumah Kantor Sehari-hari Notepad Bisnis,https://www.lazada.co.id/products/gila-portabel-mini-hard-cover-buku-catatan-spiral-rumah-kantor-sehari-hari-notepad-bisnis-i443762064-s525246240.html?search=1,Rp38.200,Tiongkok,Rp58.769,-35%,False
Asus X454YI Notebook,https://www.lazada.co.id/products/asus-x454yi-notebook-i104107031-s104714162.html?search=1,Rp4.820.001,Jawa Barat,Rp5.100.000,-5%,False
Mechanische Tastatur Metall Beleuchtet Gaming Keyboard Für Cyber Cafe Game Study,https://www.lazada.co.id/products/mechanische-tastatur-metall-beleuchtet-gaming-keyboard-fr-cyber-cafe-game-study-i395652745-s433944153.html?search=1,Rp357.000,Tiongkok,,,False
HP ELITE PAD 900 G1 - Intel Atom Z2760 - 2GB -32GB - Win8 - 10inc - FREE - Flashdisk OTG 8GB ,https://www.lazada.co.id/products/hp-elite-pad-900-g1-intel-atom-z2760-2gb-32gb-win8-10inc-free-flashdisk-otg-8gb-i371449285-s396678784.html?search=1,Rp3.000.000,Jawa Timur,,,False
"Dell Inspiron 7567 - Intel Core i7 7700HQ - 8GB DDR4 - 1TB HDD + 128GB SSD - nVidia GeForce 4GB - Windows 10 Home SL - 15,6"" - Black ",https://www.lazada.co.id/products/dell-inspiron-7567-intel-core-i7-7700hq-8gb-ddr4-1tb-hdd-128gb-ssd-nvidia-geforce-4gb-windows-10-home-sl-156-black-i173497385-s204877808.html?search=1,Rp18.500.000,Jawa Timur,,,False
"ASUS A442UR-GA041T/GA402T - I5 8250U - RAM 4GB - HDD 1TB - NVIDIA GT930  2GB - 14"" DARK GREY - WINDOWS 10",https://www.lazada.co.id/products/asus-a442ur-ga041tga402t-i5-8250u-ram-4gb-hdd-1tb-nvidia-gt930-2gb-14-dark-grey-windows-10-i145871666-s160705368.html?search=1,Rp8.600.000,DKI Jakarta,,,False
Dell Inspiron 3180 RESMI ( AMD A9 - 9420  4GB DDR4  500GB  WIN10  11 HD ),https://www.lazada.co.id/products/dell-inspiron-3180-resmi-amd-a9-9420-4gb-ddr4-500gb-win10-11-hd-i141423682-s152474721.html?search=1,Rp4.225.000,DKI Jakarta,Rp4.300.000,-2%,False
ASUS E203MAH-FD013T- Celeron DualCore N4000- 2GB-11.6-windows 10-pink,https://www.lazada.co.id/products/asus-e203mah-fd013t-celeron-dualcore-n4000-2gb-116-windows-10-pink-i394846748-s432798104.html?search=1,Rp3.599.000,DKI Jakarta,Rp3.800.000,-5%,False
Promo untuk Apple Magic Trackpad Touchpad Elastis dan Tahan Debu Pelindung Lengan,https://www.lazada.co.id/products/promo-untuk-apple-magic-trackpad-touchpad-elastis-dan-tahan-debu-pelindung-lengan-i457212169-s548580561.html?search=1,Rp59.700,Tiongkok,Rp91.846,-35%,False
Crazy Deal Regius R2176 Pria Tas Selempang Komputer Tablet Perjalanan Bisnis Tas Komputer,https://www.lazada.co.id/products/crazy-deal-regius-r2176-pria-tas-selempang-komputer-tablet-perjalanan-bisnis-tas-komputer-i467504715-s570144066.html?search=1,Rp230.700,,Rp354.923,-35%,False
HP 14s-cf1032TX Notebook - Gold [i5-8265U/4GB/530 2GB/1TB/14inch/Win10],https://www.lazada.co.id/products/hp-14s-cf1032tx-notebook-gold-i5-8265u4gb530-2gb1tb14inchwin10-i537219000-s739642794.html?search=1,Rp7.999.000,DKI Jakarta,Rp8.149.000,-2%,False
Lenovo Legion Y520 - I7 7700HQ - 16GB - 256B SSD - GTX1060 - 15.6 Full HD 1080p,https://www.lazada.co.id/products/lenovo-legion-y520-i7-7700hq-16gb-256b-ssd-gtx1060-156-full-hd-1080p-i143517893-s157284161.html?search=1,Rp15.290.000,Banten,,,False
Asus Tuf Gaming Fx505Gd - I7501T [ Core i7 - 8750H/ 8GB/ 1TB Hdd/ GTX1050 4GB/ Win10 ] Black Pattern,https://www.lazada.co.id/products/asus-tuf-gaming-fx505gd-i7501t-core-i7-8750h-8gb-1tb-hdd-gtx1050-4gb-win10-black-pattern-i427461113-s492285458.html?search=1,Rp13.999.000,North Sumatra,Rp15.999.000,-13%,False
Top Deal Portable Mini Hard Cover Buku Catatan Spiral Rumah Kantor Sehari-hari Notepad Bisnis,https://www.lazada.co.id/products/top-deal-portable-mini-hard-cover-buku-catatan-spiral-rumah-kantor-sehari-hari-notepad-bisnis-i466496931-s565478486.html?search=1,Rp45.200,Tiongkok,Rp69.538,-35%,False
"HP ElitePad 900 G1 - Laptop - tablet Windows 8.1 - Intel z2760 - Netbook 10"" Touchscreen - Ram 2GB - EMMC 32GB - Layar Bisa dilepas - Bergaransi",https://www.lazada.co.id/products/hp-elitepad-900-g1-laptop-tablet-windows-81-intel-z2760-netbook-10-touchscreen-ram-2gb-emmc-32gb-layar-bisa-dilepas-bergaransi-i344665379-s358031776.html?search=1,Rp2.600.000,Jawa Timur,,,False
Ideapad 310S-11IAP 80U4001GID Black,https://www.lazada.co.id/products/ideapad-310s-11iap-80u4001gid-black-i101301265-s101492913.html?search=1,Rp3.200.000,North Sumatra,,,False
"Dell Inspiron 3473, Celeron N4000, 4GB, 500GB, Windows 10 - Black",https://www.lazada.co.id/products/dell-inspiron-3473-celeron-n4000-4gb-500gb-windows-10-black-i124284425-s130095957.html?search=1,Rp5.000.000,DKI Jakarta,,,False
DELL LATITIDE E6410 CORE I7 GEN 1,https://www.lazada.co.id/products/dell-latitide-e6410-core-i7-gen-1-i168062399-s196788795.html?search=1,Rp3.500.000,Indonesia,,,False
CHUWI Official! 12Inch CHUWI Hi12 Dual OS Tablet PC Intel Atom Z8350 Quad Core Windows10 Android 5.1 4GB RAM 64GB ROM 11000mAh,https://www.lazada.co.id/products/chuwi-official-12inch-chuwi-hi12-dual-os-tablet-pc-intel-atom-z8350-quad-core-windows10-android-51-4gb-ram-64gb-rom-11000mah-i147489509-s163849073.html?search=1,Rp4.850.000,Jawa Barat,Rp5.000.000,-3%,False
Top Deal untuk Apple Magic Trackpad Touchpad Elastis dan Tahan Debu Pelindung Lengan,https://www.lazada.co.id/products/top-deal-untuk-apple-magic-trackpad-touchpad-elastis-dan-tahan-debu-pelindung-lengan-i466808883-s566974320.html?search=1,Rp61.000,Tiongkok,Rp93.846,-35%,False
Top Deal Versi Eropa Universal Arab Membran Papan Ketik,https://www.lazada.co.id/products/top-deal-versi-eropa-universal-arab-membran-papan-ketik-i466688430-s565780702.html?search=1,Rp38.500,Tiongkok,Rp59.231,-35%,False
"LAPTOP GAMING ASUS ROG G501JW i7-4720HQ ULTRASLIM DDR3 8GB, 1TB Hardisk, Intel Core i7,VGA nVidia GTX960-2GB",https://www.lazada.co.id/products/laptop-gaming-asus-rog-g501jw-i7-4720hq-ultraslim-ddr3-8gb-1tb-hardisk-intel-core-i7vga-nvidia-gtx960-2gb-i109471537-s111308252.html?search=1,Rp25.190.000,Jawa Barat,Rp30.800.000,-18%,False
Top Deal US Versi Universal Arab Membran Papan Ketik,https://www.lazada.co.id/products/top-deal-us-versi-universal-arab-membran-papan-ketik-i466698282-s565804096.html?search=1,Rp39.500,Tiongkok,Rp60.769,-35%,False
 Lenovo Ideapad 310 15ABR - A12 9700p - 8GB,https://www.lazada.co.id/products/lenovo-ideapad-310-15abr-a12-9700p-8gb-i100178738-s100233917.html?search=1,Rp8.499.000,DKI Jakarta,,,https://id-test-11.slatic.net/p/2/lenovo-ideapad-310-15abr-a12-9700p-8gb-9952-20694221-511249efc569ad28854676134dbb4171-catalog_233.jpg
"Lenovo Ideapad 330 (AMD A9-9425/4Gb DDR4/1Tb/Radeon R5/14""/DOS)",https://www.lazada.co.id/products/lenovo-ideapad-330-amd-a9-94254gb-ddr41tbradeon-r514dos-i133221055-s146849878.html?search=1,Rp4.800.000,DKI Jakarta,,,False
"Asus TP203NAH - N3350 - 4GB - 1000GB - W10 - 11.6"" Convertible Touch",https://www.lazada.co.id/products/asus-tp203nah-n3350-4gb-1000gb-w10-116-convertible-touch-i166495782-s799258946.html?search=1,Rp4.999.000,Banten,,,False
Top Deal Regius R2176 Pria Tas Selempang Komputer Tablet Perjalanan Bisnis Tas Komputer,https://www.lazada.co.id/products/top-deal-regius-r2176-pria-tas-selempang-komputer-tablet-perjalanan-bisnis-tas-komputer-i467210170-s569598384.html?search=1,Rp216.600,Tiongkok,Rp333.231,-35%,False
Microsoft Surface Pro 5 -12.3” Intel Core i5 RAM 8GB Memory – 256GB Solid State Drive - Silver-BNIB garansi 1tahun,https://www.lazada.co.id/products/microsoft-surface-pro-5-123-intel-core-i5-ram-8gb-memory-256gb-solid-state-drive-silver-bnib-garansi-1tahun-i122280334-s127843720.html?search=1,Rp13.533.680,DKI Jakarta,Rp15.000.000,-10%,https://id-test-11.slatic.net/p/2/microsoft-surface-pro-5-123-intel-core-i5-ram-8gb-memory-256gb-solid-state-drive-silver-bnib-garansi-1tahun-7709-88753943-d3438a010ca5eb665a0d683c2f26e74d-catalog_233.jpg
Microsoft Surface Pro 5 i7 8Gb 256GB - Silver BNIB New 2017,https://www.lazada.co.id/products/microsoft-surface-pro-5-i7-8gb-256gb-silver-bnib-new-2017-i124534150-s130427686.html?search=1,Rp19.130.000,DKI Jakarta,Rp28.000.000,-32%,False
"Lenovo Ideapad 120s-3SID/3TID Intel 3350 Ram 2GB HDD 500Gb Layar 11,6"" Vga Intel Windows 10 - Bergaransi resmi",https://www.lazada.co.id/products/lenovo-ideapad-120s-3sid3tid-intel-3350-ram-2gb-hdd-500gb-layar-116-vga-intel-windows-10-bergaransi-resmi-i189875038-s231603192.html?search=1,Rp3.759.000,Jawa Timur,,,False
Lenovo Legion Y520 - I7 7700HQ - 8GB - 256GB SSD - GTX1060 - W10 - 15.6 Full HD 1080p,https://www.lazada.co.id/products/lenovo-legion-y520-i7-7700hq-8gb-256gb-ssd-gtx1060-w10-156-full-hd-1080p-i143518681-s157277800.html?search=1,Rp14.590.000,Banten,,,False
Notebook Lenovo 300S - Red,https://www.lazada.co.id/products/notebook-lenovo-300s-red-i145079507-s159498695.html?search=1,Rp3.500.000,Indonesia,,,False
Netbook Murah Lenovo ip110 n3160,https://www.lazada.co.id/products/netbook-murah-lenovo-ip110-n3160-i104173438-s104787824.html?search=1,Rp4.200.000,Jawa Barat,,,False
"Asus A456UR-GA091D - 4GB RAM - Ci5-7200U - 14"" - Dark Blue  ",https://www.lazada.co.id/products/asus-a456ur-ga091d-4gb-ram-ci5-7200u-14-dark-blue-i100363046-s100455835.html?search=1,Rp7.999.000,DKI Jakarta,,,False
GIGABYTE Sabre 15 (P45G) 9WP45GV80-ID-A-A01 8th Intel Core i7-8750H NVIDIA® GTX 1050 GDDR5 4GB 1TB HDD 8GB RAM RGB Backlit Keyboard DOS + Free Backpack + GMX Shoes,https://www.lazada.co.id/products/gigabyte-sabre-15-p45g-9wp45gv80-id-a-a01-8th-intel-core-i7-8750h-nvidia-gtx-1050-gddr5-4gb-1tb-hdd-8gb-ram-rgb-backlit-keyboard-dos-free-backpack-gmx-shoes-i172313946-s203330065.html?search=1,Rp14.399.000,Indonesia,Rp15.990.000,-10%,False
ASUS A456UR-GA082T/GA083T/GA084T/GA085T,https://www.lazada.co.id/products/asus-a456ur-ga082tga083tga084tga085t-i122109271-s127651281.html?search=1,Rp7.500.000,DKI Jakarta,,,False
Microsoft Surface Pro 5 i5 4Gb 128GB - Silver BNIB New 2017,https://www.lazada.co.id/products/microsoft-surface-pro-5-i5-4gb-128gb-silver-bnib-new-2017-i120849562-s126177110.html?search=1,Rp12.369.000,DKI Jakarta,Rp18.999.000,-35%,False
Asus A407MA-BV001T N4400 1TB 14Inch ,https://www.lazada.co.id/products/asus-a407ma-bv001t-n4400-1tb-14inch-i389242446-s424455457.html?search=1,Rp4.300.000,North Sumatra,,,False
Alienware 17 R4 no.1 Gaming i7 w/ GDDR5X 1070 not ROG / MSI,https://www.lazada.co.id/products/alienware-17-r4-no1-gaming-i7-w-gddr5x-1070-not-rog-msi-i206557393-s252482511.html?search=1,Rp25.999.000,Indonesia,,,False
Microsoft Surface GO 8GB/128GB,https://www.lazada.co.id/products/microsoft-surface-go-8gb128gb-i398720904-s438386816.html?search=1,Rp8.500.000,DKI Jakarta,,,False
Microsoft Surface Pro 5 - Silver [Core i7/8GB/256GB],https://www.lazada.co.id/products/microsoft-surface-pro-5-silver-core-i78gb256gb-i124460787-s130318576.html?search=1,Rp18.980.000,DKI Jakarta,,,False
"Lenovo Legion Y520-80WK01-66ID [Core i5-7300HQ/4GB/1TB/Nvidia Geforce GTX1050 4GB/15.6""/Win 10/Black]",https://www.lazada.co.id/products/lenovo-legion-y520-80wk01-66id-core-i5-7300hq4gb1tbnvidia-geforce-gtx1050-4gb156win-10black-i168385216-s197356016.html?search=1,Rp11.099.000,DKI Jakarta,,,False
