title,link,price_now,location,discount_price,discount_percent,img_link
"Jaket Koboi, Panjang Bagian Jin Longgar Mantel Denim",https://www.lazada.co.id/products/jaket-koboi-panjang-bagian-jin-longgar-mantel-denim-i166697765-s194683854.html?search=1,Rp280.000,Tiongkok,Rp450.000,-38%,none
CD16 FLY COD BROWN FLIGHT JACKET,https://www.lazada.co.id/products/cd16-fly-cod-brown-flight-jacket-i538714172-s743442539.html?search=1,Rp250.000,Jawa Barat,,,none
Giordano BSX Men Printed color-blocking hood jacket [Free Shipping] 04077051,https://www.lazada.co.id/products/giordano-bsx-men-printed-color-blocking-hood-jacket-free-shipping-04077051-i390879330-s427343531.html?search=1,Rp416.000,Tiongkok,Rp1.181.000,-65%,none
Jaket Denim Jacket Pria Bioblitz BEST SELLER,https://www.lazada.co.id/products/jaket-denim-jacket-pria-bioblitz-best-seller-i420409866-s475282040.html?search=1,Rp116.500,Jawa Barat,Rp290.000,-60%,none
Rieliez - Jacket Hoodie distro Pria Shinning Bright Rainbow// BAYAR DI TEMPAT,https://www.lazada.co.id/products/rieliez-jacket-hoodie-distro-pria-shinning-bright-rainbow-bayar-di-tempat-i505864310-s654634806.html?search=1,Rp83.500,Jawa Barat,Rp185.000,-55%,none
Jacket Sweater Hoodie AHHA Anak,https://www.lazada.co.id/products/jacket-sweater-hoodie-ahha-anak-i537320670-s739836260.html?search=1,Rp90.900,Jawa Barat,Rp200.000,-55%,none
Rieliez - Jacket Hoodie distro Pria Dickies./ Hoodie Pria / Hoodie distro / Jaket Pria / Jaket Murah,https://www.lazada.co.id/products/rieliez-jacket-hoodie-distro-pria-dickies-hoodie-pria-hoodie-distro-jaket-pria-jaket-murah-i520534532-s718152009.html?search=1,Rp87.500,Jawa Barat,Rp225.000,-61%,none
Ukuran Plus Jaket Zipper Tanpa Lengan Jas Pria Jaket Bertudung Ritsleting Mode untuk Pria Hoodie S Jaket Rompi Kasual Musim Semi dan Musim Panas-Intl,https://www.lazada.co.id/products/ukuran-plus-jaket-zipper-tanpa-lengan-jas-pria-jaket-bertudung-ritsleting-mode-untuk-pria-hoodie-s-jaket-rompi-kasual-musim-semi-dan-musim-panas-intl-i358371286-s680548681.html?search=1,Rp148.500,Tiongkok,Rp345.000,-57%,none
Play Boy 2018 Fashion Men's Brand Slim Jacket,https://www.lazada.co.id/products/play-boy-2018-fashion-mens-brand-slim-jacket-i406079338-s448325708.html?search=1,Rp369.000,Tiongkok,Rp699.999,-47%,none
Grandwish Pria Sweatshirt Kasual Jaket Zip Desain M-4XL (hijau Tentara)-Intl,https://www.lazada.co.id/products/grandwish-pria-sweatshirt-kasual-jaket-zip-desain-m-4xl-hijau-tentara-intl-i129644608-s137314325.html?search=1,Rp264.471,Tiongkok,Rp500.000,-47%,https://id-test-11.slatic.net/p/7/grandwish-men-sweatshirt-jacket-casual-coat-zip-design-m-4xl-armygreen-intl-8752-93152514-d9c7b56d67a10fe53b078686ae156d27-catalog_233.jpg
Midie Jacket Fashion - Jaket Wanita Crop,https://www.lazada.co.id/products/midie-jacket-fashion-jaket-wanita-crop-i347179066-s361362264.html?search=1,Rp57.000,Jawa Barat,Rp127.000,-55%,https://id-live-01.slatic.net/original/dc777947506e0412053cfdc572f14608.jpg
Rieliez - Jacket Hoodie distro Pria Stussi.GrenRed / Hoodie Pria / Hoodie distro / Jaket Pria / Jaket Murah,https://www.lazada.co.id/products/rieliez-jacket-hoodie-distro-pria-stussigrenred-hoodie-pria-hoodie-distro-jaket-pria-jaket-murah-i520520214-s718096566.html?search=1,Rp86.900,Jawa Barat,Rp225.000,-61%,https://id-test-11.slatic.net/p/0d563fef8799ec1712192daa65bdd564.jpg
Grandwish Pria Jaket Warna Polos Fashion Slim M-4XL,https://www.lazada.co.id/products/grandwish-pria-jaket-warna-polos-fashion-slim-m-4xl-i363518346-s383004852.html?search=1,Rp242.976,Tiongkok,Rp500.000,-51%,https://my-live-02.slatic.net/original/eb59f83f454116b35c80cac719dbd36d.jpg
Jaket jaket pria Musim Semi dan Musim Gugur 2019 model baru musim semi pakaian pria Gaya Korea Tren pilot Jaket bisbol Mantel model tipis,https://www.lazada.co.id/products/jaket-jaket-pria-musim-semi-dan-musim-gugur-2019-model-baru-musim-semi-pakaian-pria-gaya-korea-tren-pilot-jaket-bisbol-mantel-model-tipis-i389338010-s424789858.html?search=1,Rp159.200,Tiongkok,Rp685.600,-77%,https://my-live-02.slatic.net/original/8dbcbe6e723249d5a112cc1e2c75f433.jpg
DJ221 LESS GREY RING CANVAS JACKET,https://www.lazada.co.id/products/dj221-less-grey-ring-canvas-jacket-i489098810-s606574477.html?search=1,Rp200.000,Jawa Barat,,,https://id-test-11.slatic.net/p/3aa312185d85aa74068369e32159ea30.jpg
JACKET HOODIE // SWEATER PRIA  MODERN TERBARU & TERMURAH.,https://www.lazada.co.id/products/jacket-hoodie-sweater-pria-modern-terbaru-termurah-i516250417-s705342742.html?search=1,Rp84.400,DKI Jakarta,Rp198.900,-58%,https://id-test-11.slatic.net/p/e9a1b9ee2c669e48618d088f3a335d09.jpg
Lb Jaket Baseball Pria Stand-Up Kerah Mantel Kasual Sederhana Warna Solid,https://www.lazada.co.id/products/lb-jaket-baseball-pria-stand-up-kerah-mantel-kasual-sederhana-warna-solid-i419347742-s473204352.html?search=1,Rp117.000,Tiongkok,Rp168.000,-30%,https://my-live-02.slatic.net/original/714528b4c2a8bbfbe73e6e4fdea8ad9c.jpg
